CODE,DAY-RANGE,HOUR-RANGE,PREPARATION-BUFFER,PREPARATION-TIME,STRATEGY
335169,SATURDAY-SATURDAY,12-14,2,16,OPS_TEMPORARY
335169,SATURDAY-SATURDAY,15-18,2,16,OPS_TEMPORARY
335169,SATURDAY-SATURDAY,19-21,2,16,OPS_TEMPORARY
335169,SATURDAY-SATURDAY,22-23,2,16,OPS_TEMPORARY
335169,SUNDAY-SUNDAY,0-11,2,16,OPS_TEMPORARY
335169,SUNDAY-SUNDAY,12-14,2,15,OPS_TEMPORARY
335169,SUNDAY-SUNDAY,15-18,2,16,OPS_TEMPORARY
335169,SUNDAY-SUNDAY,19-21,2,16,OPS_TEMPORARY
335169,SUNDAY-SUNDAY,22-23,2,16,OPS_TEMPORARY
335169,THURSDAY-THURSDAY,0-11,2,13,OPS_TEMPORARY
335169,THURSDAY-THURSDAY,12-14,2,16,OPS_TEMPORARY
335169,THURSDAY-THURSDAY,15-18,2,13,OPS_TEMPORARY
335169,THURSDAY-THURSDAY,19-21,2,16,OPS_TEMPORARY
335169,THURSDAY-THURSDAY,22-23,2,13,OPS_TEMPORARY
335169,TUESDAY-TUESDAY,0-11,2,16,OPS_TEMPORARY
335169,TUESDAY-TUESDAY,12-14,2,16,OPS_TEMPORARY
335169,TUESDAY-TUESDAY,15-18,2,16,OPS_TEMPORARY
335169,TUESDAY-TUESDAY,19-21,2,16,OPS_TEMPORARY
335169,TUESDAY-TUESDAY,22-23,2,16,OPS_TEMPORARY
335169,WEDNESDAY-WEDNESDAY,0-11,2,14,OPS_TEMPORARY
335169,WEDNESDAY-WEDNESDAY,12-14,2,14,OPS_TEMPORARY
335169,WEDNESDAY-WEDNESDAY,15-18,2,14,OPS_TEMPORARY
335169,WEDNESDAY-WEDNESDAY,19-21,2,15,OPS_TEMPORARY
335169,WEDNESDAY-WEDNESDAY,22-23,2,14,OPS_TEMPORARY
396521,FRIDAY-FRIDAY,0-11,2,12,OPS_TEMPORARY
396521,FRIDAY-FRIDAY,12-14,2,12,OPS_TEMPORARY
396521,FRIDAY-FRIDAY,15-18,2,12,OPS_TEMPORARY
396521,FRIDAY-FRIDAY,19-21,2,12,OPS_TEMPORARY
396521,FRIDAY-FRIDAY,22-23,2,12,OPS_TEMPORARY
396521,MONDAY-MONDAY,0-11,2,10,OPS_TEMPORARY
396521,MONDAY-MONDAY,12-14,2,12,OPS_TEMPORARY
396521,MONDAY-MONDAY,15-18,2,10,OPS_TEMPORARY
396521,MONDAY-MONDAY,19-21,2,12,OPS_TEMPORARY
396521,MONDAY-MONDAY,22-23,2,10,OPS_TEMPORARY
396521,SATURDAY-SATURDAY,0-11,2,12,OPS_TEMPORARY
396521,SATURDAY-SATURDAY,12-14,2,12,OPS_TEMPORARY
396521,SATURDAY-SATURDAY,15-18,2,12,OPS_TEMPORARY
396521,SATURDAY-SATURDAY,19-21,2,12,OPS_TEMPORARY
396521,SATURDAY-SATURDAY,22-23,2,12,OPS_TEMPORARY
396521,SUNDAY-SUNDAY,0-11,2,12,OPS_TEMPORARY
396521,SUNDAY-SUNDAY,12-14,2,12,OPS_TEMPORARY
396521,SUNDAY-SUNDAY,15-18,2,12,OPS_TEMPORARY
396521,SUNDAY-SUNDAY,19-21,2,12,OPS_TEMPORARY
396521,SUNDAY-SUNDAY,22-23,2,12,OPS_TEMPORARY
396521,THURSDAY-THURSDAY,0-11,2,10,OPS_TEMPORARY
396521,THURSDAY-THURSDAY,12-14,2,12,OPS_TEMPORARY
396521,THURSDAY-THURSDAY,15-18,2,10,OPS_TEMPORARY
396521,THURSDAY-THURSDAY,19-21,2,12,OPS_TEMPORARY
396521,THURSDAY-THURSDAY,22-23,2,10,OPS_TEMPORARY
396521,TUESDAY-TUESDAY,0-11,2,12,OPS_TEMPORARY
396521,TUESDAY-TUESDAY,12-14,2,10,OPS_TEMPORARY
396521,TUESDAY-TUESDAY,15-18,2,12,OPS_TEMPORARY
396521,TUESDAY-TUESDAY,19-21,2,12,OPS_TEMPORARY
396521,TUESDAY-TUESDAY,22-23,2,12,OPS_TEMPORARY
396521,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
396521,WEDNESDAY-WEDNESDAY,12-14,2,12,OPS_TEMPORARY
396521,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
396521,WEDNESDAY-WEDNESDAY,19-21,2,12,OPS_TEMPORARY
396521,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
435680,FRIDAY-FRIDAY,0-11,2,12,OPS_TEMPORARY
435680,FRIDAY-FRIDAY,12-14,2,12,OPS_TEMPORARY
435680,FRIDAY-FRIDAY,15-18,2,12,OPS_TEMPORARY
435680,FRIDAY-FRIDAY,19-21,2,12,OPS_TEMPORARY
435680,FRIDAY-FRIDAY,22-23,2,12,OPS_TEMPORARY
435680,MONDAY-MONDAY,0-11,2,11,OPS_TEMPORARY
435680,MONDAY-MONDAY,12-14,2,12,OPS_TEMPORARY
435680,MONDAY-MONDAY,15-18,2,11,OPS_TEMPORARY
435680,MONDAY-MONDAY,19-21,2,12,OPS_TEMPORARY
435680,MONDAY-MONDAY,22-23,2,11,OPS_TEMPORARY
435680,SATURDAY-SATURDAY,0-11,2,12,OPS_TEMPORARY
435680,SATURDAY-SATURDAY,12-14,2,12,OPS_TEMPORARY
435680,SATURDAY-SATURDAY,15-18,2,12,OPS_TEMPORARY
435680,SATURDAY-SATURDAY,19-21,2,12,OPS_TEMPORARY
435680,SATURDAY-SATURDAY,22-23,2,12,OPS_TEMPORARY
435680,SUNDAY-SUNDAY,0-11,2,12,OPS_TEMPORARY
435680,SUNDAY-SUNDAY,12-14,2,12,OPS_TEMPORARY
435680,SUNDAY-SUNDAY,15-18,2,12,OPS_TEMPORARY
435680,SUNDAY-SUNDAY,19-21,2,12,OPS_TEMPORARY
435680,SUNDAY-SUNDAY,22-23,2,12,OPS_TEMPORARY
435680,THURSDAY-THURSDAY,0-11,2,12,OPS_TEMPORARY
435680,THURSDAY-THURSDAY,12-14,2,12,OPS_TEMPORARY
435680,THURSDAY-THURSDAY,15-18,2,12,OPS_TEMPORARY
435680,THURSDAY-THURSDAY,19-21,2,12,OPS_TEMPORARY
435680,THURSDAY-THURSDAY,22-23,2,12,OPS_TEMPORARY
435680,TUESDAY-TUESDAY,0-11,2,12,OPS_TEMPORARY
435680,TUESDAY-TUESDAY,12-14,2,12,OPS_TEMPORARY
435680,TUESDAY-TUESDAY,15-18,2,12,OPS_TEMPORARY
435680,TUESDAY-TUESDAY,19-21,2,12,OPS_TEMPORARY
435680,TUESDAY-TUESDAY,22-23,2,12,OPS_TEMPORARY
435680,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
435680,WEDNESDAY-WEDNESDAY,12-14,2,12,OPS_TEMPORARY
435680,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
435680,WEDNESDAY-WEDNESDAY,19-21,2,12,OPS_TEMPORARY
435680,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
464735,FRIDAY-FRIDAY,0-11,2,13,OPS_TEMPORARY
464735,FRIDAY-FRIDAY,12-14,2,13,OPS_TEMPORARY
464735,FRIDAY-FRIDAY,15-18,2,13,OPS_TEMPORARY
464735,FRIDAY-FRIDAY,19-21,2,13,OPS_TEMPORARY
464735,FRIDAY-FRIDAY,22-23,2,13,OPS_TEMPORARY
464735,MONDAY-MONDAY,0-11,2,13,OPS_TEMPORARY
464735,MONDAY-MONDAY,12-14,2,13,OPS_TEMPORARY
464735,MONDAY-MONDAY,15-18,2,13,OPS_TEMPORARY
464735,MONDAY-MONDAY,19-21,2,13,OPS_TEMPORARY
464735,MONDAY-MONDAY,22-23,2,13,OPS_TEMPORARY
464735,SATURDAY-SATURDAY,0-11,2,13,OPS_TEMPORARY
464735,SATURDAY-SATURDAY,12-14,2,13,OPS_TEMPORARY
464735,SATURDAY-SATURDAY,15-18,2,13,OPS_TEMPORARY
464735,SATURDAY-SATURDAY,19-21,2,13,OPS_TEMPORARY
464735,SATURDAY-SATURDAY,22-23,2,13,OPS_TEMPORARY
464735,SUNDAY-SUNDAY,0-11,2,13,OPS_TEMPORARY
464735,SUNDAY-SUNDAY,12-14,2,13,OPS_TEMPORARY
464735,SUNDAY-SUNDAY,15-18,2,13,OPS_TEMPORARY
464735,SUNDAY-SUNDAY,19-21,2,13,OPS_TEMPORARY
464735,SUNDAY-SUNDAY,22-23,2,13,OPS_TEMPORARY
464735,THURSDAY-THURSDAY,0-11,2,13,OPS_TEMPORARY
464735,THURSDAY-THURSDAY,12-14,2,13,OPS_TEMPORARY
464735,THURSDAY-THURSDAY,15-18,2,13,OPS_TEMPORARY
464735,THURSDAY-THURSDAY,19-21,2,13,OPS_TEMPORARY
464735,THURSDAY-THURSDAY,22-23,2,13,OPS_TEMPORARY
464735,TUESDAY-TUESDAY,0-11,2,10,OPS_TEMPORARY
464735,TUESDAY-TUESDAY,12-14,2,13,OPS_TEMPORARY
464735,TUESDAY-TUESDAY,15-18,2,10,OPS_TEMPORARY
464735,TUESDAY-TUESDAY,19-21,2,13,OPS_TEMPORARY
464735,TUESDAY-TUESDAY,22-23,2,10,OPS_TEMPORARY
464735,WEDNESDAY-WEDNESDAY,0-11,2,13,OPS_TEMPORARY
464735,WEDNESDAY-WEDNESDAY,12-14,2,13,OPS_TEMPORARY
464735,WEDNESDAY-WEDNESDAY,15-18,2,13,OPS_TEMPORARY
464735,WEDNESDAY-WEDNESDAY,19-21,2,13,OPS_TEMPORARY
464735,WEDNESDAY-WEDNESDAY,22-23,2,13,OPS_TEMPORARY
465572,FRIDAY-FRIDAY,0-11,2,13,OPS_TEMPORARY
465572,FRIDAY-FRIDAY,12-14,2,13,OPS_TEMPORARY
465572,FRIDAY-FRIDAY,15-18,2,13,OPS_TEMPORARY
465572,FRIDAY-FRIDAY,19-21,2,13,OPS_TEMPORARY
465572,FRIDAY-FRIDAY,22-23,2,13,OPS_TEMPORARY
465572,MONDAY-MONDAY,0-11,2,12,OPS_TEMPORARY
465572,MONDAY-MONDAY,12-14,2,13,OPS_TEMPORARY
465572,MONDAY-MONDAY,15-18,2,12,OPS_TEMPORARY
465572,MONDAY-MONDAY,19-21,2,13,OPS_TEMPORARY
465572,MONDAY-MONDAY,22-23,2,12,OPS_TEMPORARY
465572,SATURDAY-SATURDAY,0-11,2,13,OPS_TEMPORARY
465572,SATURDAY-SATURDAY,12-14,2,13,OPS_TEMPORARY
465572,SATURDAY-SATURDAY,15-18,2,13,OPS_TEMPORARY
465572,SATURDAY-SATURDAY,19-21,2,13,OPS_TEMPORARY
465572,SATURDAY-SATURDAY,22-23,2,13,OPS_TEMPORARY
465572,SUNDAY-SUNDAY,0-11,2,13,OPS_TEMPORARY
465572,SUNDAY-SUNDAY,12-14,2,13,OPS_TEMPORARY
465572,SUNDAY-SUNDAY,15-18,2,13,OPS_TEMPORARY
465572,SUNDAY-SUNDAY,19-21,2,13,OPS_TEMPORARY
465572,SUNDAY-SUNDAY,22-23,2,13,OPS_TEMPORARY
465572,THURSDAY-THURSDAY,0-11,2,13,OPS_TEMPORARY
465572,THURSDAY-THURSDAY,12-14,2,13,OPS_TEMPORARY
465572,THURSDAY-THURSDAY,15-18,2,13,OPS_TEMPORARY
465572,THURSDAY-THURSDAY,19-21,2,13,OPS_TEMPORARY
465572,THURSDAY-THURSDAY,22-23,2,13,OPS_TEMPORARY
465572,TUESDAY-TUESDAY,0-11,2,13,OPS_TEMPORARY
465572,TUESDAY-TUESDAY,12-14,2,13,OPS_TEMPORARY
465572,TUESDAY-TUESDAY,15-18,2,13,OPS_TEMPORARY
465572,TUESDAY-TUESDAY,19-21,2,13,OPS_TEMPORARY
465572,TUESDAY-TUESDAY,22-23,2,13,OPS_TEMPORARY
465572,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
465572,WEDNESDAY-WEDNESDAY,12-14,2,13,OPS_TEMPORARY
465572,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
465572,WEDNESDAY-WEDNESDAY,19-21,2,13,OPS_TEMPORARY
465572,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
484231,FRIDAY-FRIDAY,0-11,2,12,OPS_TEMPORARY
484231,FRIDAY-FRIDAY,12-14,2,12,OPS_TEMPORARY
484231,FRIDAY-FRIDAY,15-18,2,12,OPS_TEMPORARY
484231,FRIDAY-FRIDAY,19-21,2,12,OPS_TEMPORARY
484231,FRIDAY-FRIDAY,22-23,2,12,OPS_TEMPORARY
484231,MONDAY-MONDAY,0-11,2,12,OPS_TEMPORARY
484231,MONDAY-MONDAY,12-14,2,9,OPS_TEMPORARY
484231,MONDAY-MONDAY,15-18,2,12,OPS_TEMPORARY
484231,MONDAY-MONDAY,19-21,2,12,OPS_TEMPORARY
484231,MONDAY-MONDAY,22-23,2,12,OPS_TEMPORARY
484231,SATURDAY-SATURDAY,0-11,2,12,OPS_TEMPORARY
484231,SATURDAY-SATURDAY,12-14,2,12,OPS_TEMPORARY
484231,SATURDAY-SATURDAY,15-18,2,12,OPS_TEMPORARY
484231,SATURDAY-SATURDAY,19-21,2,12,OPS_TEMPORARY
484231,SATURDAY-SATURDAY,22-23,2,12,OPS_TEMPORARY
484231,SUNDAY-SUNDAY,0-11,2,12,OPS_TEMPORARY
484231,SUNDAY-SUNDAY,12-14,2,12,OPS_TEMPORARY
484231,SUNDAY-SUNDAY,15-18,2,12,OPS_TEMPORARY
484231,SUNDAY-SUNDAY,19-21,2,12,OPS_TEMPORARY
484231,SUNDAY-SUNDAY,22-23,2,12,OPS_TEMPORARY
484231,THURSDAY-THURSDAY,0-11,2,11,OPS_TEMPORARY
484231,THURSDAY-THURSDAY,12-14,2,10,OPS_TEMPORARY
484231,THURSDAY-THURSDAY,15-18,2,11,OPS_TEMPORARY
484231,THURSDAY-THURSDAY,19-21,2,12,OPS_TEMPORARY
484231,THURSDAY-THURSDAY,22-23,2,11,OPS_TEMPORARY
484231,TUESDAY-TUESDAY,0-11,2,12,OPS_TEMPORARY
484231,TUESDAY-TUESDAY,12-14,2,11,OPS_TEMPORARY
484231,TUESDAY-TUESDAY,15-18,2,12,OPS_TEMPORARY
484231,TUESDAY-TUESDAY,19-21,2,12,OPS_TEMPORARY
484231,TUESDAY-TUESDAY,22-23,2,12,OPS_TEMPORARY
484231,WEDNESDAY-WEDNESDAY,0-11,2,12,OPS_TEMPORARY
484231,WEDNESDAY-WEDNESDAY,12-14,2,12,OPS_TEMPORARY
484231,WEDNESDAY-WEDNESDAY,15-18,2,12,OPS_TEMPORARY
484231,WEDNESDAY-WEDNESDAY,19-21,2,12,OPS_TEMPORARY
484231,WEDNESDAY-WEDNESDAY,22-23,2,12,OPS_TEMPORARY
484236,FRIDAY-FRIDAY,0-11,2,9,OPS_TEMPORARY
484236,FRIDAY-FRIDAY,12-14,2,9,OPS_TEMPORARY
484236,FRIDAY-FRIDAY,15-18,2,9,OPS_TEMPORARY
484236,FRIDAY-FRIDAY,19-21,2,9,OPS_TEMPORARY
484236,FRIDAY-FRIDAY,22-23,2,9,OPS_TEMPORARY
484236,MONDAY-MONDAY,0-11,2,9,OPS_TEMPORARY
484236,MONDAY-MONDAY,12-14,2,7,OPS_TEMPORARY
484236,MONDAY-MONDAY,15-18,2,9,OPS_TEMPORARY
484236,MONDAY-MONDAY,19-21,2,7,OPS_TEMPORARY
484236,MONDAY-MONDAY,22-23,2,9,OPS_TEMPORARY
484236,SATURDAY-SATURDAY,0-11,2,9,OPS_TEMPORARY
484236,SATURDAY-SATURDAY,12-14,2,9,OPS_TEMPORARY
484236,SATURDAY-SATURDAY,15-18,2,9,OPS_TEMPORARY
484236,SATURDAY-SATURDAY,19-21,2,9,OPS_TEMPORARY
484236,SATURDAY-SATURDAY,22-23,2,9,OPS_TEMPORARY
484236,SUNDAY-SUNDAY,0-11,2,9,OPS_TEMPORARY
484236,SUNDAY-SUNDAY,12-14,2,9,OPS_TEMPORARY
484236,SUNDAY-SUNDAY,15-18,2,9,OPS_TEMPORARY
484236,SUNDAY-SUNDAY,19-21,2,8,OPS_TEMPORARY
484236,SUNDAY-SUNDAY,22-23,2,9,OPS_TEMPORARY
484236,THURSDAY-THURSDAY,0-11,2,9,OPS_TEMPORARY
484236,THURSDAY-THURSDAY,12-14,2,9,OPS_TEMPORARY
484236,THURSDAY-THURSDAY,15-18,2,9,OPS_TEMPORARY
484236,THURSDAY-THURSDAY,19-21,2,9,OPS_TEMPORARY
484236,THURSDAY-THURSDAY,22-23,2,9,OPS_TEMPORARY
484236,TUESDAY-TUESDAY,0-11,2,9,OPS_TEMPORARY
484236,TUESDAY-TUESDAY,12-14,2,9,OPS_TEMPORARY
484236,TUESDAY-TUESDAY,15-18,2,9,OPS_TEMPORARY
484236,TUESDAY-TUESDAY,19-21,2,9,OPS_TEMPORARY
484236,TUESDAY-TUESDAY,22-23,2,9,OPS_TEMPORARY
484236,WEDNESDAY-WEDNESDAY,0-11,2,8,OPS_TEMPORARY
484236,WEDNESDAY-WEDNESDAY,12-14,2,9,OPS_TEMPORARY
484236,WEDNESDAY-WEDNESDAY,15-18,2,8,OPS_TEMPORARY
484236,WEDNESDAY-WEDNESDAY,19-21,2,8,OPS_TEMPORARY
484236,WEDNESDAY-WEDNESDAY,22-23,2,8,OPS_TEMPORARY
